ID_PEDIDO,FECHA,ID_CLIENTE,Cliente,ID_VENDEDOR,VENDEDOR,Genero_Vendedor,Sucursal_Vendedor,Provincia_Vendedor,latitud,longitud,Region_Vendedor,ID_PRODUCTO,Nombre_Producto,PRECIO_COMPRA,PRECIO_VENTA,CANTIDAD,INGRESO_TOTAL,foto_Productos_url,foto_Vendedor_url
4650,2021-06-09,21,Javier Diaz,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,6,Arroz,25,45,57,2565,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4651,2023-11-25,5,Carlos Bergara,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,11,Verduras frescas,15,35,94,3290,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4652,2022-07-25,16,Paula Diaz,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,3,Frutas frescas,20,40,40,1600,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4653,2023-01-21,2,María Vizcaino,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,7,Huevos,35,55,84,4620,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4654,2023-12-25,17,Francisco Bergara,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,13,Pescado,50,70,68,4760,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4655,2020-10-27,15,Diego Santana,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,13,Pescado,50,70,47,3290,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
4656,2022-09-11,29,Sergio Bergara,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,14,Queso,65,85,36,3060,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
4657,2021-04-25,27,David Santana,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,1,Leche,50,70,77,5390,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4658,2023-01-19,3,José Santana,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,3,Frutas frescas,20,40,32,1280,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4659,2023-10-11,6,Lucía Ramos,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,1,Leche,50,70,80,5600,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4660,2023-08-13,30,Julia Ramos,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,8,Yogur,30,50,90,4500,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4661,2022-12-16,14,Isabel Vizcaino,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,12,Carne de pollo,55,75,7,525,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4662,2021-08-30,7,Juan Comila,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,13,Pescado,50,70,47,3290,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4663,2023-03-13,21,Javier Diaz,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,11,Verduras frescas,15,35,10,350,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4664,2023-01-01,16,Paula Diaz,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,4,Pan integral,40,60,67,4020,https://png.pngtree.com/png-clipart/20230929/original/pngtree-whole-wheat-bread-cutout-png-file-png-image_13018044.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4665,2021-07-29,20,Elena Gabrie,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,1,Leche,50,70,66,4620,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4666,2021-07-09,27,David Santana,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,11,Verduras frescas,15,35,39,1365,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4667,2021-08-30,8,Ana Gabrie,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,11,Verduras frescas,15,35,32,1120,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4668,2021-04-30,5,Carlos Bergara,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,12,Carne de pollo,55,75,23,1725,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4669,2022-06-22,30,Julia Ramos,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,15,Miel,75,95,50,4750,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4670,2023-11-24,4,Laura Diaz,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,5,Aceite,45,65,34,2210,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4671,2022-04-22,18,Marta Ramos,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,11,Verduras frescas,15,35,50,1750,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4672,2021-08-28,1,Alejandro Perez,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,15,Miel,75,95,6,570,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4673,2022-06-04,4,Laura Diaz,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,11,Verduras frescas,15,35,13,455,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4674,2021-01-04,13,Pablo Perez,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,10,Agua potable,10,30,71,2130,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4675,2021-04-02,17,Francisco Bergara,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,6,Arroz,25,45,79,3555,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4676,2021-07-18,26,Patricia Vizcaino,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,11,Verduras frescas,15,35,52,1820,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4677,2020-12-30,5,Carlos Bergara,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,6,Arroz,25,45,63,2835,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4678,2023-12-19,10,Carmen Santana,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,13,Pescado,50,70,12,840,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4679,2020-03-04,11,Miguel Ramos,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,10,Agua potable,10,30,10,300,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4680,2022-07-14,30,Julia Ramos,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,6,Arroz,25,45,77,3465,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4681,2021-09-19,10,Carmen Santana,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,9,Aceite de oliva,60,80,99,7920,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4682,2021-05-01,21,Javier Diaz,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,9,Aceite de oliva,60,80,72,5760,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4683,2023-06-13,18,Marta Ramos,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,11,Verduras frescas,15,35,90,3150,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4684,2023-05-06,26,Patricia Vizcaino,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,13,Pescado,50,70,95,6650,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4685,2022-06-02,14,Isabel Vizcaino,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,11,Verduras frescas,15,35,21,735,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4686,2020-03-14,23,Andrés Ramos,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,2,Legumbres,30,50,52,2600,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4687,2022-11-14,12,Sofía Comila,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,15,Miel,75,95,42,3990,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4688,2023-10-16,30,Julia Ramos,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,10,Agua potable,10,30,82,2460,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4689,2023-09-10,13,Pablo Perez,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,5,Aceite,45,65,19,1235,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
4690,2023-04-28,9,Luis Diaz,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,1,Leche,50,70,50,3500,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4691,2020-05-12,11,Miguel Ramos,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,4,Pan integral,40,60,17,1020,https://png.pngtree.com/png-clipart/20230929/original/pngtree-whole-wheat-bread-cutout-png-file-png-image_13018044.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4692,2022-11-10,6,Lucía Ramos,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,2,Legumbres,30,50,38,1900,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4693,2021-05-12,17,Francisco Bergara,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,3,Frutas frescas,20,40,30,1200,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
4694,2021-02-16,13,Pablo Perez,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,5,Aceite,45,65,75,4875,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4695,2020-07-04,2,María Vizcaino,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,12,Carne de pollo,55,75,14,1050,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4696,2022-03-22,7,Juan Comila,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,1,Leche,50,70,29,2030,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4697,2023-05-16,10,Carmen Santana,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,7,Huevos,35,55,84,4620,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4698,2020-03-21,30,Julia Ramos,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,2,Legumbres,30,50,12,600,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4699,2021-08-05,28,Teresa Diaz,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,14,Queso,65,85,97,8245,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4700,2021-08-22,4,Laura Diaz,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,3,Frutas frescas,20,40,45,1800,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
4701,2022-12-25,20,Elena Gabrie,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,11,Verduras frescas,15,35,88,3080,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4702,2023-10-28,4,Laura Diaz,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,10,Agua potable,10,30,46,1380,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4703,2021-12-27,7,Juan Comila,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,11,Verduras frescas,15,35,22,770,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4704,2022-06-23,12,Sofía Comila,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,11,Verduras frescas,15,35,76,2660,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4705,2022-06-08,10,Carmen Santana,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,14,Queso,65,85,30,2550,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4706,2021-06-25,23,Andrés Ramos,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,9,Aceite de oliva,60,80,38,3040,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4707,2020-07-08,30,Julia Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,6,Arroz,25,45,78,3510,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4708,2023-03-20,5,Carlos Bergara,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,11,Verduras frescas,15,35,46,1610,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4709,2023-08-08,27,David Santana,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,7,Huevos,35,55,3,165,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4710,2020-12-30,7,Juan Comila,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,13,Pescado,50,70,62,4340,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4711,2021-12-06,17,Francisco Bergara,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,3,Frutas frescas,20,40,7,280,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4712,2020-12-14,17,Francisco Bergara,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,6,Arroz,25,45,92,4140,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4713,2020-02-25,9,Luis Diaz,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,12,Carne de pollo,55,75,7,525,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4714,2023-11-17,14,Isabel Vizcaino,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,3,Frutas frescas,20,40,88,3520,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4715,2021-06-06,26,Patricia Vizcaino,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,5,Aceite,45,65,28,1820,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4716,2023-12-30,25,Manuel Perez,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,10,Agua potable,10,30,74,2220,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
4717,2020-06-14,16,Paula Diaz,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,7,Huevos,35,55,22,1210,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4718,2022-05-01,27,David Santana,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,10,Agua potable,10,30,30,900,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4719,2023-08-17,30,Julia Ramos,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,10,Agua potable,10,30,10,300,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
4720,2020-03-05,24,Claudia Comila,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,8,Yogur,30,50,27,1350,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4721,2020-07-14,4,Laura Diaz,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,12,Carne de pollo,55,75,76,5700,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4722,2023-03-10,10,Carmen Santana,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,1,Leche,50,70,61,4270,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4723,2023-04-12,21,Javier Diaz,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,12,Carne de pollo,55,75,62,4650,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4724,2022-12-10,15,Diego Santana,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,15,Miel,75,95,83,7885,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4725,2021-09-22,29,Sergio Bergara,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,3,Frutas frescas,20,40,40,1600,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4726,2020-12-05,5,Carlos Bergara,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,12,Carne de pollo,55,75,81,6075,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4727,2020-01-01,20,Elena Gabrie,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,11,Verduras frescas,15,35,16,560,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4728,2020-08-30,18,Marta Ramos,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,9,Aceite de oliva,60,80,62,4960,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4729,2023-09-15,4,Laura Diaz,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,12,Carne de pollo,55,75,5,375,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
4730,2021-08-27,26,Patricia Vizcaino,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,6,Arroz,25,45,33,1485,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4731,2023-11-24,7,Juan Comila,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,2,Legumbres,30,50,57,2850,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4732,2020-05-02,6,Lucía Ramos,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,7,Huevos,35,55,57,3135,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4733,2023-01-12,17,Francisco Bergara,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,14,Queso,65,85,92,7820,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4734,2021-12-19,18,Marta Ramos,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,6,Arroz,25,45,11,495,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
